"Filopodia Name","Filopodia ID",Bulbous,"Bulbous (%)","Start Time Step","End Time Step","Life Time [min]","Length (mean) [mum]","Length (std) [mum]","Final Length [mum]","Total Events","Total Speed (mean)[mum]","Total Speed (std)[mum]","Filter = 0.10","Filtered Total Events","Filtered Total Speed (mean)[mum]","Filtered Total Speed (std) [mum]","Filtered Extension Events","Filtered Extension Speed (mean) [mum]","Filtered Extension Speed (std) [mum]","Filtered Retraction Events","Filtered Retraction Speed (mean) [mum]","Filtered Retraction Speed (std)[mum]",Static,"Static (%)"
F_0148,152,0,0,3,3,1,1.1532468,0,1.1532468,2,1.1532468,0,"",2,1.1532468,0,1,1.1532468,0,1,1.1532468,0,0,0
F_0149,153,0,0,3,4,2,1.3982191,0.33874029,1.7369593,3,1.1579729,0.43810171,"",3,1.1579729,0.43810171,2,0.86847967,0.19099909,1,1.7369593,0.86847967,0,0
F_0150,154,0,0,2,3,2,1.0284567,0.0036693215,1.0247873,3,0.68808395,0.48136896,"",2,1.0284567,0.0036693215,1,1.0321259,0,1,1.0247873,0.0073386431,1,0.33333334
F_0151,155,0,0,5,9,5,1.4440624,0.19247742,1.0634732,6,0.54186952,0.58070582,"",3,1.0432391,0.41305864,1,1.5387099,0,2,0.79550368,0.79003996,3,0.5
F_0152,156,0,0,0,14,15,1.8089744,0.72705662,2.108227,15,1.0802158,0.54496843,"",15,1.0802158,0.54496843,8,0.93526846,0.27999964,7,1.24587,0.76930451,0,0
F_0153,157,0,0,5,6,2,1.4500589,0.22674817,1.2233108,3,1.1178714,0.50494915,"",3,1.1178714,0.50494915,1,1.6768072,0,2,0.83840358,0.92253679,0,0
F_0154,158,0,0,5,5,1,2.1725509,0,2.1725509,2,2.1725509,0,"",2,2.1725509,0,1,2.1725509,0,1,2.1725509,0,0,0
F_0155,159,0,0,2,6,5,1.2026731,0.21260181,1.4413589,6,0.70891589,0.44539464,"",6,0.70891589,0.44539464,3,0.70891577,0.33376795,3,0.70891589,0.5341832,0,0
F_0156,160,0,0,4,4,1,2.077878,0,2.077878,2,2.077878,0,"",2,2.077878,0,1,2.077878,0,1,2.077878,0,0,0
F_0157,161,0,0,0,3,4,1.6548886,0.3419688,1.2662466,4,0.68973589,0.40539783,"",4,0.68973589,0.40539783,2,0.34674388,0.19717211,2,1.0327278,0.72464126,0,0
F_0158,162,0,0,1,1,1,1.410809,0,1.410809,2,1.410809,0,"",2,1.410809,0,1,1.410809,0,1,1.410809,0,0,0
F_0159,163,0,0,1,1,1,1.5903404,0,1.5903404,2,1.5903404,0,"",2,1.5903404,0,1,1.5903404,0,1,1.5903404,0,0,0
F_0160,164,0,0,0,0,1,0.89951396,0,0.89951396,1,0.89951396,0,"",1,0.89951396,0,0,nan,nan,1,0.89951396,nan,0,0
F_0161,165,0,0,0,1,2,1.0999296,0.015641153,1.0842885,2,0.55778539,0.52650309,"",1,1.0842885,0,0,nan,nan,1,1.0842885,nan,1,0.5
F_0162,166,0,0,0,0,1,0.60633367,0,0.60633367,1,0.60633367,0,"",1,0.60633367,0,0,nan,nan,1,0.60633367,nan,0,0
F_0163,167,0,0,0,0,1,1.0018547,0,1.0018547,1,1.0018547,0,"",1,1.0018547,0,0,nan,nan,1,1.0018547,nan,0,0
F_0164,168,0,0,0,0,1,2.0285797,0,2.0285797,1,2.0285797,0,"",1,2.0285797,0,0,nan,nan,1,2.0285797,nan,0,0
F_0165,169,0,0,0,0,1,1.520252,0,1.520252,1,1.520252,0,"",1,1.520252,0,0,nan,nan,1,1.520252,nan,0,0
F_0166,170,0,0,0,0,1,1.5119884,0,1.5119884,1,1.5119884,0,"",1,1.5119884,0,0,nan,nan,1,1.5119884,nan,0,0
F_0167,171,0,0,0,4,5,2.6771235,0.70436972,2.5788546,5,1.2217696,0.83613831,"",4,1.507961,0.68145537,2,1.0873005,0.3899352,2,1.9286215,1.0633081,1,0.2
F_0168,172,0,0,0,1,2,1.5997998,0.74673337,0.85306638,2,1.1732665,0.32020012,"",2,1.1732665,0.32020012,0,nan,nan,2,1.1732665,nan,0,0
F_0169,173,0,0,0,0,1,1.4274435,0,1.4274435,1,1.4274435,0,"",1,1.4274435,0,0,nan,nan,1,1.4274435,nan,0,0
F_0170,174,0,0,0,1,2,3.2293382,0.26908076,2.9602575,2,1.7492095,1.211048,"",2,1.7492095,1.211048,0,nan,nan,2,1.7492095,nan,0,0
F_0171,175,0,0,0,2,3,1.2622713,0.18218103,1.5175318,3,0.66374695,0.62064278,"",2,0.96534765,0.5521841,1,0.41316354,0,1,1.5175318,1.1043682,1,0.33333334
F_0172,176,0,0,1,1,1,1.0469338,0,1.0469338,2,1.0469338,0,"",2,1.0469338,0,1,1.0469338,0,1,1.0469338,0,0,0
F_0173,177,0,0,2,3,2,1.8056428,0.27833933,1.5273036,3,1.3893214,0.63110662,"",3,1.3893214,0.63110662,1,2.0839822,0,2,1.0419911,1.1494668,0,0
F_0174,178,0,0,2,2,1,0.49990094,0,0.49990094,2,0.49990094,0,"",2,0.49990094,0,1,0.49990094,0,1,0.49990094,0,0,0
F_0175,179,0,0,1,1,1,1.188302,0,1.188302,2,1.188302,0,"",2,1.188302,0,1,1.188302,0,1,1.188302,0,0,0
F_0176,180,0,0,2,2,1,1.2189237,0,1.2189237,2,1.2189237,0,"",2,1.2189237,0,1,1.2189237,0,1,1.2189237,0,0,0
F_0177,181,0,0,1,2,2,1.2607019,0.76773828,0.49296361,3,1.3522935,0.64009851,"",3,1.3522935,0.64009851,1,2.0284402,0,2,1.0142201,1.1403292,0,0
F_0178,182,0,0,0,1,2,1.254205,0.46587917,1.7200842,2,1.3259213,0.39416292,"",2,1.3259213,0.39416292,1,0.93175834,0,1,1.7200842,0.78832585,0,0
F_0179,183,0,0,0,1,2,1.0518081,0.0016768575,1.0501312,2,0.52674246,0.52338874,"",1,1.0501312,0,0,nan,nan,1,1.0501312,nan,1,0.5
F_0180,184,0,0,7,17,11,1.7815289,0.81179231,2.428097,12,0.67916107,0.65078652,"",11,0.73821616,0.64820921,5,0.80908221,0.35497779,6,0.67916107,0.82129198,1,0.083333336
F_0181,185,0,0,0,15,16,2.1022367,0.85471725,1.9625341,16,0.84125918,0.68939334,"",14,0.94866371,0.67145991,5,1.2140725,0.67929888,9,0.80121446,0.74468249,2,0.125
F_0182,186,0,0,9,10,2,1.1672283,0.040664077,1.2078924,3,0.80526161,0.5129739,"",2,1.1672283,0.040664077,1,1.1265643,0,1,1.2078924,0.081328154,1,0.33333334
F_0183,187,0,0,9,12,4,1.1853161,0.28256732,0.73606932,5,0.61596549,0.5097127,"",4,0.76440346,0.46323809,1,1.5177004,0,3,0.51330453,1.0211403,1,0.2
F_0184,188,0,0,9,10,2,1.0067811,0.0033538342,1.0101349,3,0.67342329,0.47144708,"",2,1.0067811,0.0033538342,1,1.0034273,0,1,1.0101349,0.0067076683,1,0.33333334
F_0185,189,0,0,4,24,21,1.7905742,0.68167925,1.5856671,22,0.63253874,0.59202313,"",19,0.72483224,0.58580554,9,0.7622093,0.72876287,10,0.69119287,0.42034274,3,0.13636364
F_0186,190,0,0,1,18,18,2.5750029,1.1201562,1.1650907,19,0.80978376,0.82021153,"",16,0.95194089,0.81899858,7,1.0896568,0.99173826,9,0.84482849,0.679115,3,0.15789473
F_0187,191,0,0,10,10,1,0.87234634,0,0.87234634,2,0.87234634,0,"",2,0.87234634,0,1,0.87234634,0,1,0.87234634,0,0,0
F_0188,192,0,0,10,10,1,1.1310905,0,1.1310905,2,1.1310905,0,"",2,1.1310905,0,1,1.1310905,0,1,1.1310905,0,0,0
F_0189,193,0,0,1,11,11,1.6551483,0.72374576,1.2766967,12,0.77199203,0.50513113,"",11,0.83610272,0.47857225,6,0.77199215,0.45693114,5,0.91303557,0.51221883,1,0.083333336
F_0190,194,0,0,0,14,15,1.5968397,0.44985819,2.0150194,15,0.72468179,0.52184641,"",13,0.82596862,0.48696688,6,0.75493211,0.27107888,7,0.88685709,0.6219182,2,0.13333334
F_0191,195,0,0,10,11,2,1.0013249,0.0089042187,0.99242067,3,0.67348605,0.46369112,"",2,1.0013249,0.0089042187,1,1.0102291,0,1,0.99242067,0.017808437,1,0.33333334
F_0192,196,0,0,8,14,7,1.4124476,0.19452873,1.3414969,8,0.44736785,0.50196815,"",6,0.58496588,0.51008642,2,0.86016178,0.36527884,4,0.44736788,0.6611861,2,0.25
F_0193,197,0,0,0,13,14,1.233875,0.72256303,0.71252441,14,0.48593631,0.60580033,"",10,0.65955502,0.63880175,2,1.1587954,0.95439243,8,0.53474486,0.77066171,4,0.2857143
F_0194,198,0,0,2,6,5,1.2790623,0.19335058,0.99816775,6,0.5288375,0.46499899,"",6,0.5288375,0.46499899,2,0.79325628,0.54288602,4,0.39662814,0.53089494,0,0
F_0195,199,0,0,6,7,2,0.51116717,0.031909898,0.54307705,3,0.36205137,0.21248497,"",2,0.51116717,0.031909898,1,0.47925726,0,1,0.54307705,0.063819796,1,0.33333334
F_0196,200,0,0,7,7,1,1.0165777,0,1.0165777,2,1.0165777,0,"",2,1.0165777,0,1,1.0165777,0,1,1.0165777,0,0,0
F_0197,201,0,0,6,6,1,0.73911691,0,0.73911691,2,0.73911691,0,"",2,0.73911691,0,1,0.73911691,0,1,0.73911691,0,0,0
F_0198,202,0,0,6,8,3,1.0343791,0.015276752,1.0501857,4,0.52509284,0.50705057,"",2,1.0319533,0.018232286,1,1.0137211,0,1,1.0501857,0.036464572,2,0.5
F_0199,203,0,0,6,6,1,1.1544473,0,1.1544473,2,1.1544473,0,"",2,1.1544473,0,1,1.1544473,0,1,1.1544473,0,0,0
F_0200,204,0,0,0,7,8,1.3464937,0.28713942,0.93544459,8,0.41211137,0.22555694,"",8,0.41211137,0.22555694,3,0.28287593,0.15440831,5,0.48965257,0.30629921,0,0
F_0201,205,0,0,5,5,1,1.0302955,0,1.0302955,2,1.0302955,0,"",2,1.0302955,0,1,1.0302955,0,1,1.0302955,0,0,0
F_0202,206,0,0,8,18,11,1.9292518,0.58767855,0.76655167,12,0.50436014,0.63272744,"",9,0.65921462,0.66142648,3,0.99711657,1.016641,6,0.49026367,0.55741775,3,0.25
F_0203,207,0,0,7,8,2,1.1297104,0.0061827302,1.1235278,3,0.75726217,0.52674568,"",2,1.1297104,0.0061827302,1,1.1358932,0,1,1.1235278,0.01236546,1,0.33333334
F_0204,208,0,0,3,15,13,1.7333367,0.51814389,0.89191806,14,0.57246655,0.5172177,"",13,0.61583495,0.51162553,5,0.79971784,0.68746644,8,0.50090826,0.43002993,1,0.071428575
F_0205,209,0,0,7,8,2,0.63162166,0.13225298,0.4993687,3,0.50924975,0.20398611,"",3,0.50924975,0.20398611,1,0.76387465,0,2,0.38193733,0.39958259,0,0
F_0206,210,0,0,7,8,2,0.75245875,0.1179198,0.63453895,3,0.58025235,0.26187807,"",3,0.58025235,0.26187807,1,0.87037855,0,2,0.43518928,0.47867525,0,0
F_0207,211,0,0,7,8,2,1.1663654,0.078573644,1.0877917,3,0.82995933,0.48005614,"",3,0.82995933,0.48005614,1,1.244939,0,2,0.62246948,0.77716988,0,0
F_0208,212,0,0,6,7,2,0.82678622,0.0055817366,0.82120448,3,0.55491197,0.38451526,"",2,0.82678622,0.0055817366,1,0.83236796,0,1,0.82120448,0.011163473,1,0.33333334
F_0209,213,0,0,7,7,1,1.2304217,0,1.2304217,2,1.2304217,0,"",2,1.2304217,0,1,1.2304217,0,1,1.2304217,0,0,0
F_0210,214,0,0,7,7,1,0.8395294,0,0.8395294,2,0.8395294,0,"",2,0.8395294,0,1,0.8395294,0,1,0.8395294,0,0,0
F_0211,215,0,0,9,14,6,1.8747164,0.72662336,0.79703277,7,0.83819205,0.49285513,"",6,0.96544033,0.41236588,2,1.429485,0.33290958,4,0.73341799,0.72295237,1,0.14285715
F_0212,216,0,0,14,18,5,1.6239268,0.49789304,0.65372902,6,0.73316669,0.66657794,"",6,0.73316669,0.66657794,2,1.09975,0.94221586,4,0.54987508,0.65129012,0,0
F_0213,217,0,0,15,24,10,1.4504238,0.49142227,0.83748603,11,0.57052517,0.51197773,"",10,0.62662852,0.50369632,2,1.5689442,0.032203794,8,0.39104947,1.1944987,1,0.090909094
F_0214,218,0,0,9,17,9,1.7868598,0.48331448,1.5170364,10,0.57585067,0.49107093,"",9,0.63609302,0.48130429,5,0.57585073,0.47893491,4,0.71139586,0.49260873,1,0.1
F_0215,219,0,0,16,16,1,0.62447453,0,0.62447453,2,0.62447453,0,"",2,0.62447453,0,1,0.62447453,0,1,0.62447453,0,0,0
F_0216,220,0,0,16,17,2,0.72024536,0.033272803,0.75351816,3,0.50234544,0.30935222,"",2,0.72024536,0.033272803,1,0.68697256,0,1,0.75351816,0.066545606,1,0.33333334
F_0217,221,0,0,15,16,2,0.74197447,0.017783374,0.72419113,3,0.50650525,0.33332023,"",2,0.74197447,0.017783374,1,0.75975788,0,1,0.72419113,0.035566747,1,0.33333334
F_0218,222,0,0,13,15,3,1.2240297,0.28252521,0.98685968,4,0.81054056,0.56789958,"",3,1.0549579,0.43709722,1,1.6210811,0,2,0.77189618,0.87597048,1,0.25
F_0219,223,0,0,15,15,1,0.79467005,0,0.79467005,2,0.79467005,0,"",2,0.79467005,0,1,0.79467005,0,1,0.79467005,0,0,0
F_0220,224,0,0,14,15,2,0.95341849,0.046810359,0.90660816,3,0.66681927,0.40711066,"",2,0.95341849,0.046810359,1,1.0002289,0,1,0.90660816,0.093620718,1,0.33333334
F_0221,225,0,0,15,15,1,0.62020004,0,0.62020004,2,0.62020004,0,"",2,0.62020004,0,1,0.62020004,0,1,0.62020004,0,0,0
F_0222,226,0,0,10,14,5,2.2758415,0.67410505,1.5430797,6,1.0451719,0.5313338,"",6,1.0451719,0.5313338,3,1.0451719,0.63930368,3,1.0451719,0.39486974,0,0
F_0223,227,0,0,11,11,1,1.1889014,0,1.1889014,2,1.1889014,0,"",2,1.1889014,0,1,1.1889014,0,1,1.1889014,0,0,0
F_0224,228,0,0,9,12,4,1.4313929,0.57725155,2.2139678,5,0.89998591,0.73064262,"",4,1.1159831,0.65880519,3,0.74998826,0.20709896,1,2.2139678,1.4639796,1,0.2
F_0225,229,0,0,5,17,13,1.4427499,0.4042829,1.0481153,14,0.45380059,0.40522274,"",9,0.67815787,0.33788967,4,0.75811362,0.38009337,5,0.61419332,0.31848934,5,0.35714287
F_0226,230,0,0,11,11,1,1.6895438,0,1.6895438,2,1.6895438,0,"",2,1.6895438,0,1,1.6895438,0,1,1.6895438,0,0,0
F_0227,231,0,0,11,11,1,1.3285899,0,1.3285899,2,1.3285899,0,"",2,1.3285899,0,1,1.3285899,0,1,1.3285899,0,0,0
F_0228,232,0,0,12,23,12,1.4793435,0.41916451,1.0625824,13,0.45920852,0.40699285,"",11,0.53590512,0.39683932,5,0.59697104,0.40214524,6,0.4850167,0.40098038,2,0.15384616
F_0229,233,0,0,12,14,3,1.2888982,0.46529174,0.63105011,4,0.81545866,0.57312799,"",3,1.0785482,0.40137663,1,1.6047273,0,2,0.81545866,0.81052542,1,0.25
F_0230,234,0,0,13,14,2,1.2412682,0.43344092,1.6747091,3,1.1164727,0.39546826,"",3,1.1164727,0.39546826,2,0.83735454,0.029527307,1,1.6747091,0.83735454,0,0
F_0231,235,0,0,12,13,2,1.2928989,0.26811153,1.0247873,3,1.0406736,0.41851842,"",3,1.0406736,0.41851842,1,1.5610104,0,2,0.78050518,0.81783992,0,0
F_0232,236,0,0,19,19,1,0.5327971,0,0.5327971,2,0.5327971,0,"",2,0.5327971,0,1,0.5327971,0,1,0.5327971,0,0,0
F_0233,237,0,0,19,22,4,2.1358757,0.86251843,2.357065,5,1.5753338,0.71018416,"",5,1.5753338,0.71018416,2,1.9691671,0.32973874,3,1.3127781,1.0132252,0,0
F_0234,238,0,0,18,21,4,1.3955913,0.32240906,1.348605,5,0.93393165,0.40110618,"",5,0.93393165,0.40110618,2,1.1674145,0.25912336,3,0.77827638,0.56056887,0,0
F_0235,239,0,0,10,19,10,1.4966807,0.15496312,1.4835132,11,0.42091128,0.58433634,"",7,0.63998801,0.63576311,3,0.77167064,0.71540713,4,0.54122603,0.59483677,4,0.36363637
F_0236,240,0,0,18,19,2,1.3853345,0.15292794,1.2324066,3,1.0255083,0.52396673,"",3,1.0255083,0.52396673,1,1.5382625,0,2,0.76913124,0.89787912,0,0
F_0237,241,0,0,16,21,6,1.4644924,0.36636722,1.0386651,7,0.74454105,0.35880297,"",7,0.74454105,0.35880297,3,0.8686313,0.35540742,4,0.65147346,0.39686975,0,0
F_0238,242,0,0,17,21,5,1.0637424,0.24712771,0.71617502,6,0.58135301,0.4089103,"",5,0.69564223,0.34968132,2,0.87202954,0.48885357,3,0.57805067,0.31037179,1,0.16666667
F_0239,243,0,0,20,20,1,1.0082238,0,1.0082238,2,1.0082238,0,"",2,1.0082238,0,1,1.0082238,0,1,1.0082238,0,0,0
F_0240,244,0,0,20,20,1,1.5389018,0,1.5389018,2,1.5389018,0,"",2,1.5389018,0,1,1.5389018,0,1,1.5389018,0,0,0
F_0241,245,0,0,9,23,15,0.96693957,0.2703262,1.2981012,16,0.3443827,0.3240324,"",13,0.41504794,0.32025695,7,0.38353357,0.22231783,6,0.45181462,0.40830404,3,0.1875
F_0242,246,0,0,18,22,5,0.86657953,0.236835,0.82572925,6,0.50273734,0.43298477,"",5,0.58718508,0.42682844,2,0.71385658,0.58752906,3,0.50273734,0.31662819,1,0.16666667
F_0243,247,0,0,20,20,1,0.54909724,0,0.54909724,2,0.54909724,0,"",2,0.54909724,0,1,0.54909724,0,1,0.54909724,0,0,0
F_0244,248,0,0,17,17,1,1.0415407,0,1.0415407,2,1.0415407,0,"",2,1.0415407,0,1,1.0415407,0,1,1.0415407,0,0,0
F_0245,249,0,0,14,30,17,1.3679821,0.5781765,1.3628258,18,0.5729205,0.42172623,"",16,0.64242899,0.39572319,9,0.57174313,0.2285213,7,0.73331088,0.5497396,2,0.11111111
F_0246,250,0,0,2,59,58,2.424871,0.80314821,1.0237672,58,0.4474839,0.42203626,"",40,0.63604558,0.37867394,19,0.69573522,0.37638885,21,0.58204061,0.38954002,18,0.31034482
F_0247,251,0,0,16,16,1,2.018563,0,2.018563,2,2.018563,0,"",2,2.018563,0,1,2.018563,0,1,2.018563,0,0,0
F_0248,252,0,0,18,20,3,1.6419697,0.32831588,1.521641,4,1.0452497,0.38668525,"",4,1.0452497,0.38668525,2,1.0452497,0.26851869,2,1.0452497,0.47639132,0,0
F_0249,253,0,0,15,36,22,2.0119851,0.61479115,1.6011035,23,0.60078871,0.50632823,"",18,0.75601691,0.46543989,7,0.97314632,0.56280553,11,0.61784369,0.47965702,5,0.2173913
F_0250,254,0,0,17,17,1,0.52115673,0,0.52115673,2,0.52115673,0,"",2,0.52115673,0,1,0.52115673,0,1,0.52115673,0,0,0
F_0251,255,0,0,17,18,2,1.5827875,0.065408289,1.5173793,3,1.0987972,0.68654603,"",3,1.0987972,0.68654603,1,1.6481959,0,2,0.82409793,1.0769292,0,0
F_0252,256,0,0,25,26,2,1.3249494,0.19320381,1.5181532,3,1.0121021,0.46971476,"",3,1.0121021,0.46971476,2,0.7590766,0.37266898,1,1.5181532,0.7590766,0,0
F_0253,257,0,0,18,30,13,1.9584769,0.73418796,1.0006217,14,0.92687994,0.45735872,"",14,0.92687994,0.45735872,7,0.92688,0.61751246,7,0.92688,0.19243793,0,0
F_0254,258,0,0,24,32,9,1.0554345,0.21716747,0.69033164,10,0.37535718,0.23599552,"",9,0.41451049,0.21575968,4,0.46345222,0.23923534,5,0.37535715,0.20571512,1,0.1
F_0255,259,0,0,25,26,2,1.8426633,0.053863823,1.8965271,3,1.2643514,0.81903809,"",3,1.2643514,0.81903809,2,0.94826353,0.84053588,1,1.8965271,0.94826353,0,0
F_0256,260,0,0,24,27,4,1.402874,0.15209511,1.5125525,5,0.605021,0.61000586,"",3,0.98551083,0.5074721,2,0.72198993,0.42185563,1,1.5125525,0.79056257,2,0.40000001
F_0257,261,0,0,25,25,1,1.0306463,0,1.0306463,2,1.0306463,0,"",2,1.0306463,0,1,1.0306463,0,1,1.0306463,0,0,0
F_0258,262,0,0,8,11,4,1.70867,0.42333797,1.6829983,5,0.83887303,0.55589789,"",4,1.031037,0.44904676,2,1.0134828,0.014050603,2,1.0485913,0.63537776,1,0.2
F_0259,263,0,0,12,12,1,1.648416,0,1.648416,2,1.648416,0,"",2,1.648416,0,1,1.648416,0,1,1.648416,0,0,0
F_0260,264,0,0,55,59,5,1.3516105,0.51800954,1.4535314,5,0.67057502,0.44926834,"",5,0.67057502,0.44926834,4,0.60080081,0.47745195,1,0.94967186,0.34887105,0,0
